triangle_pos,triangle_color,pink_circle_pos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.corr,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.020510250004008412,0.030512165976688266,2.0121314999996684,2.2165247909724712,space,0.18672570900525898,None,,,,,,,,,,,,,,,,,,,,,291929,001,2024-05-05_19h13.57.433,creatingimagesNEW,2024.1.4,None,2024-05-05 19h14.04.070780 -0400,
"(0.25, 0)",p,0.0,0,0,0,18,2.25717066595098,,,,,,,,,2.225841874955222,2.2389868749887682,2.238998290966265,0.0046674589975737035,3.2363215829827823,3.2363215829827823,3.2363215829827823,3.2363215829827823,3.2363215829827823,3.2363215829827823,3.2363215829827823,3.2363215829827823,4.587302040948998,0.2777777777777778,-0.02662037037037037,1,0,0,[1],triangle1,291929,001,2024-05-05_19h13.57.433,creatingimagesNEW,2024.1.4,None,2024-05-05 19h14.04.070780 -0400,
"(0.1875, -0.1875)",g,"(0.25, 0)",0,1,1,11,4.600067832972854,,,,,,,,,4.5881397079792805,4.590550374996383,4.590558875002898,0.003748207993339747,5.588100749999285,5.588100749999285,5.588100749999285,5.588100749999285,5.588100749999285,5.588100749999285,5.588100749999285,5.588100749999285,6.653520707972348,0.2037037037037037,-0.18981481481481483,1,0,0,[1],triangle1,291929,001,2024-05-05_19h13.57.433,creatingimagesNEW,2024.1.4,None,2024-05-05 19h14.04.070780 -0400,
,,,,,,,6.666727082978468,,,,,,,,,6.654092499986291,6.656621582980733,6.656630540965125,0.004014624981209636,7.655068708001636,7.655068708001636,7.655068708001636,7.655068708001636,7.655068708001636,7.655068708001636,7.655068708001636,7.655068708001636,,,,,,,,,,,,,,,,
