triangle_pos,triangle_color,pink_circle_pos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.corr,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.03706100000999868,0.04986908403225243,1.9978680000058375,2.128746417001821,space,0.10673845902783796,None,,,,,,,,,,,,,,,,,,,,,760338,001,2024-05-05_19h24.15.497,creatingimagesNEW,2024.1.4,None,2024-05-05 19h24.22.458931 -0400,
"(0.1875, 0.1875)",g,0.0,0,0,0,1,2.2078623750130646,,,,,,,,,2.166099624999333,2.472336292034015,2.4723486250150017,0.00565691600786522,3.4732912920298986,3.4732912920298986,3.4732912920298986,3.4732912920298986,3.4732912920298986,3.4732912920298986,3.4732912920298986,3.4732912920298986,7.725917292002123,0.19328703703703703,0.17824074074074073,1,0,0,[1],unnamed Polygon,760338,001,2024-05-05_19h24.15.497,creatingimagesNEW,2024.1.4,None,2024-05-05 19h24.22.458931 -0400,
"(-0.25, 0)",p,0.0,0,1,1,22,7.736820249992888,,,,,,,,,7.726891667000018,7.9995312499813735,7.999548209016211,0.008866083051543683,8.997646167001221,8.997646167001221,8.997646167001221,8.997646167001221,8.997646167001221,8.997646167001221,8.997646167001221,8.997646167001221,13.040312041994184,-0.24074074074074073,-0.017361111111111112,1,0,0,[1],unnamed Polygon,760338,001,2024-05-05_19h24.15.497,creatingimagesNEW,2024.1.4,None,2024-05-05 19h24.22.458931 -0400,
"(-0.1875, 0.1875)",p,0.0,0,2,2,23,13.048243375029415,,,,,,,,,13.04097566701239,13.310053333989345,13.310068999999203,0.0038554579950869083,14.312298749980982,14.312298749980982,14.312298749980982,14.312298749980982,14.312298749980982,14.312298749980982,14.312298749980982,14.312298749980982,19.623670333996415,-0.18171296296296297,0.17824074074074073,1,0,0,[1],unnamed Polygon,760338,001,2024-05-05_19h24.15.497,creatingimagesNEW,2024.1.4,None,2024-05-05 19h24.22.458931 -0400,
,,,,,,,19.631996874988545,,,,,,,,,19.624336624983698,19.895125584036577,19.89514054200845,0.003887041995767504,20.897615917026997,20.897615917026997,20.897615917026997,20.897615917026997,20.897615917026997,20.897615917026997,20.897615917026997,20.897615917026997,,,,,,,,,,,,,,,,
