triangle_pos,triangle_color,pink_circle_pos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,code_attempt.started,code_attempt.stopped,builder_attempt.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,builder_attempt.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.corr,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.02326258399989456,0.04777762503363192,1.9977396249887533,2.940287542005535,space,0.9382893749861978,None,,,,,,,,,,,,,,,,,,,,,633924,001,2024-05-05_23h16.48.367,creatingimagesNEW,2024.1.4,None,2024-05-05 23h16.54.067250 -0400,
"(-0.1875, 0.1875)",p,0.0,0,0,0,23,2.974505209014751,,,,,,,,,2.95048466703156,5.2435890000197105,5.243597624998074,0.004438834032043815,6.247595834021922,6.247595834021922,6.247595834021922,6.247595834021922,6.247595834021922,6.247595834021922,6.247595834021922,6.247595834021922,7.690033208986279,-0.17824074074074073,0.2013888888888889,1,0,0,[1],unnamed Polygon,633924,001,2024-05-05_23h16.48.367,creatingimagesNEW,2024.1.4,None,2024-05-05 23h16.54.067250 -0400,
"(-0.1875, -0.1875)",g,0.0,0,1,1,5,7.698631750012282,,,,,,,,,7.691175875021145,8.959707875037566,8.959715375036467,0.0037340419949032366,9.963560125033837,9.963560125033837,9.963560125033837,9.963560125033837,9.963560125033837,9.963560125033837,9.963560125033837,9.963560125033837,10.839301709027495,-0.17708333333333334,-0.19560185185185186,1,0,0,[1],unnamed Polygon,633924,001,2024-05-05_23h16.48.367,creatingimagesNEW,2024.1.4,None,2024-05-05 23h16.54.067250 -0400,
"(0, -0.25)",g,"(-0.1875, 0.1875)",0,2,2,12,10.84681883401936,,,,,,,,,10.840014000015799,12.108077459037304,12.108085209038109,0.003645207965746522,13.113542334001977,13.113542334001977,13.113542334001977,13.113542334001977,13.113542334001977,13.113542334001977,13.113542334001977,13.113542334001977,14.039883750025183,0.0011574074074074073,-0.25,1,0,0,[1],unnamed Polygon,633924,001,2024-05-05_23h16.48.367,creatingimagesNEW,2024.1.4,None,2024-05-05 23h16.54.067250 -0400,
"(0.1875, -0.1875)",g,"(0.25, 0)",0,3,3,11,14.047342250007205,,,,,,,,,14.040570250013843,15.308726374991238,15.308734250022098,0.003630375023931265,16.313611624995247,16.313611624995247,16.313611624995247,16.313611624995247,16.313611624995247,16.313611624995247,16.313611624995247,16.313611624995247,17.372568125021644,0.19444444444444445,-0.16666666666666666,1,0,0,[1],unnamed Polygon,633924,001,2024-05-05_23h16.48.367,creatingimagesNEW,2024.1.4,None,2024-05-05 23h16.54.067250 -0400,
,,,,,,,17.38040954200551,,,,,,,,,17.37322975002462,17.642092666996177,17.64210620900849,0.003969917015638202,18.645776792021934,18.645776792021934,18.645776792021934,18.645776792021934,18.645776792021934,18.645776792021934,18.645776792021934,18.645776792021934,,,,,,,,,,,,,,,,
