trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.009307583037298173,0.01763787498930469,1.990380167029798,4.522335542016663,space,2.495381540968083,None,,,,,,,,,,,,,411690,001,2024-05-05_18h06.25.796,creatingimagesNEW,2024.1.4,None,2024-05-05 18h06.36.778443 -0400,
,,,,,,,4.579092542000581,,,,,,,,,4.538859000022057,4.555054458032828,4.55506854201667,0.006113708019256592,5.556084499985445,5.556084499985445,5.556084499985445,5.556084499985445,5.556084499985445,5.556084499985445,5.556084499985445,5.556084499985445,,,,,,,,
