triangle_pos,triangle_color,pink_circle_pos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,fixation.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.corr,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.009643299970775843,0.02769869996700436,2.011056700022891,2.462218699976802,space,2.461138500017114,None,,,,,,,,,,,,,,,,,,,,,898611,001,2024-05-04_22h12.05.012,creatingimagesNEW,2024.1.1,None,2024-05-04 22h12.08.806707 -0400,
"(0.1875, 0.1875)",p,0.0,0,0,0,17,2.478617600048892,,,,,,,,,2.468605999951251,2.478617600048892,0.009063899982720613,3.461509700049646,3.461509700049646,3.461509700049646,3.461509700049646,3.461509700049646,3.461509700049646,3.461509700049646,3.461509700049646,3.4785971000092104,5.362896000035107,0.16319444444444445,0.15162037037037038,1,0,0,[1],triangle1,898611,001,2024-05-04_22h12.05.012,creatingimagesNEW,2024.1.1,None,2024-05-04 22h12.08.806707 -0400,
,,,,,,,5.378049000049941,,,,,,,,,5.363634299952537,5.378049000049941,0.0027267999248579144,6.378672200022265,6.378672200022265,6.378672200022265,6.378672200022265,6.378672200022265,6.378672200022265,6.378672200022265,6.378672200022265,6.378672200022265,,,,,,,,,,,,,,,,
