trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.009683207958005369,0.027416415978223085,1.9967377499560826,2.8330970410024747,space,0.8185231670504436,None,,,,,,,,,,,,,058697,001,2024-05-05_19h15.54.384,creatingimagesNEW,2024.1.4,None,2024-05-05 19h16.00.071619 -0400,
,,,,,,,2.871771375008393,,,,,,,,,2.850864040956367,3.3726537079783157,3.372664332971908,0.004572165955323726,4.380295040959027,4.380295040959027,4.380295040959027,4.380295040959027,4.380295040959027,4.380295040959027,4.380295040959027,4.380295040959027,,,,,,,,
