test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.014192700036801398,0.03276560001540929,2.015054199961014,2.1658972000004724,space,2.1642808000324294,None,,056294,001,2024-05-06_16h16.54.060,creatingimagesNEW,2024.1.1,None,2024-05-06 16h16.58.515018 -0400,
,,,,,,,2.1814688000595197,,,,,,,,,2.1692474000155926,,,,,,,,
