trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.018740333034656942,0.029578625049907714,1.9953975829994306,4.546971833042335,space,2.5458316250005737,None,,,,,,,,,,,,,878101,001,2024-05-05_18h13.40.156,creatingimagesNEW,2024.1.4,None,2024-05-05 18h13.46.088911 -0400,
,,,,,,,6.596033875015564,,,,,,,,,4.566943666024599,6.584478666016366,6.58449004101567,0.004647125024348497,7.584453958028462,7.584453958028462,7.584453958028462,7.584453958028462,7.584453958028462,7.584453958028462,7.584453958028462,7.584453958028462,,,,,,,,
