test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.007616200018674135,0.025955499964766204,2.0105414000572637,2.211541200056672,space,2.204249000060372,None,,973324,001,2024-05-06_16h38.13.563,creatingimagesNEW,2024.1.1,None,2024-05-06 16h38.18.071487 -0400,
,,,,,,,2.225761199952103,,,,,,,,,2.2172958999872208,,,,,,,,
