thisRow.t,notes,WelcomePage.started,textWelcomeMessage.started,key_resp.started,WelcomePage.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Instructions.started,textInstructions.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,image1_1.started,greencircle1.started,greencircle2.started,greencircle3.started,greencircle4.started,greencircle5.started,greencircle6.started,greencircle7.started,greentriangle.started,mouseImage1.started,image1_1.stopped,mouseImage1.x,mouseImage1.y,mouseImage1.leftButton,mouseImage1.midButton,mouseImage1.rightButton,mouseImage1.time,mouseImage1.corr,mouseImage1.clicked_name,image1_2.started,greencircle1_2.started,greencircle2_2.started,greencircle3_2.started,greencircle4_2.started,greencircle5_2.started,greencircle6_2.started,greencircle7_2.started,greentriangle_2.started,mouseImage1_2.started,image1_2.stopped,mouseImage1_2.x,mouseImage1_2.y,mouseImage1_2.leftButton,mouseImage1_2.midButton,mouseImage1_2.rightButton,mouseImage1_2.time,mouseImage1_2.corr,mouseImage1_2.clicked_name,image1_3.started,greencircle1_3.started,greencircle2_3.started,greencircle3_3.started,greencircle4_3.started,greencircle5_3.started,greencircle6_3.started,greencircle7_3.started,greentriangle_3.started,mouseImage1_3.started,image1_3.stopped,mouseImage1_3.x,mouseImage1_3.y,mouseImage1_3.leftButton,mouseImage1_3.midButton,mouseImage1_3.rightButton,mouseImage1_3.time,mouseImage1_3.corr,mouseImage1_3.clicked_name,image1_4.started,greencircle1_6.started,greencircle2_6.started,greencircle3_6.started,greencircle4_6.started,greencircle5_6.started,greencircle6_6.started,greencircle7_4.started,greentriangle_5.started,mouseImage1_6.started,image1_4.stopped,mouseImage1_6.x,mouseImage1_6.y,mouseImage1_6.leftButton,mouseImage1_6.midButton,mouseImage1_6.rightButton,mouseImage1_6.time,mouseImage1_6.corr,mouseImage1_6.clicked_name,image2_1.started,greencircle1_4.started,greencircle2_4.started,greencircle3_4.started,greencircle4_4.started,greencircle5_4.started,greencircle6_4.started,pinkcircle.started,greentriangle_4.started,mouseImage1_4.started,image2_1.stopped,mouseImage1_4.x,mouseImage1_4.y,mouseImage1_4.leftButton,mouseImage1_4.midButton,mouseImage1_4.rightButton,mouseImage1_4.time,mouseImage1_4.corr,mouseImage1_4.clicked_name,image3_1.started,greencircle1_5.started,greencircle2_5.started,greencircle3_5.started,greencircle4_5.started,greencircle5_5.started,greencircle6_5.started,pinktriangle.started,greencircle7_5.started,mouseImage1_5.started,image3_1.stopped,mouseImage1_5.x,mouseImage1_5.y,mouseImage1_5.leftButton,mouseImage1_5.midButton,mouseImage1_5.rightButton,mouseImage1_5.time,mouseImage1_5.corr,mouseImage1_5.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.018565041998954257,0.037701834000472445,0.037701834000472445,0.6516077090018371,space,0.6179364589988836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747142,001,2024-04-29_12h10.40.800,searchArrayTrial,2024.1.1,None,2024-04-29 12h10.46.870104 -0400,
,,,,,,,,,0.6516578340015258,0.6730340419999266,0.6730340419999266,1.116091874999256,space,1.1146094590003486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747142,001,2024-04-29_12h10.40.800,searchArrayTrial,2024.1.1,None,2024-04-29 12h10.46.870104 -0400,
,,,,,,,,,,,,,,,,1.1161273750003602,1.1537277919996995,1.1537277919996995,1.1537277919996995,1.1537277919996995,1.1537277919996995,1.1537277919996995,1.1537277919996995,1.1537277919996995,5.424999835668132e-05,2.0684967920024064,[-0.18],[0.15125],[1],[0],[0],[0.9518336669971177],[1],['greentriangle'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747142,001,2024-04-29_12h10.40.800,searchArrayTrial,2024.1.1,None,2024-04-29 12h10.46.870104 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0686125840002205,2.075317917002394,2.075317917002394,2.075317917002394,2.075317917002394,2.075317917002394,2.075317917002394,2.075317917002394,2.075317917002394,2.1374999050749466e-05,2.5668685839991667,[-0.18],[0.15125],[1],[0],[0],[0.4978538750001462],[0],['greencircle4_2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747142,001,2024-04-29_12h10.40.800,searchArrayTrial,2024.1.1,None,2024-04-29 12h10.46.870104 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.566956583999854,2.5755845839994436,2.5755845839994436,2.5755845839994436,2.5755845839994436,2.5755845839994436,2.5755845839994436,2.5755845839994436,2.5755845839994436,2.195900015067309e-05,2.94945000000007,[-0.18],[0.15125],[1],[0],[0],[0.38208016700082226],[0],['greencircle4_3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747142,001,2024-04-29_12h10.40.800,searchArrayTrial,2024.1.1,None,2024-04-29 12h10.46.870104 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9495447920016886,2.95919637499901,2.95919637499901,2.95919637499901,2.95919637499901,2.95919637499901,2.95919637499901,2.95919637499901,2.95919637499901,2.204200063715689e-05,3.3329524590008077,[-0.18],[0.15125],[1],[0],[0],[0.38296099999934086],[0],['greencircle4_6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747142,001,2024-04-29_12h10.40.800,searchArrayTrial,2024.1.1,None,2024-04-29 12h10.46.870104 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3330437500007974,3.342408084001363,3.342408084001363,3.342408084001363,3.342408084001363,3.342408084001363,3.342408084001363,3.342408084001363,3.342408084001363,2.162500095437281e-05,3.783031375001883,[-0.18],[0.15125],[1],[0],[0],[0.4495572080013517],[0],['greencircle4_4'],,,,,,,,,,,,,,,,,,,,747142,001,2024-04-29_12h10.40.800,searchArrayTrial,2024.1.1,None,2024-04-29 12h10.46.870104 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7831289999994624,3.7923713750024035,3.7923713750024035,3.7923713750024035,3.7923713750024035,3.7923713750024035,3.7923713750024035,3.7923713750024035,3.7923713750024035,2.300000051036477e-05,4.184071125000628,[-0.18],[0.15125],[1],[0],[0],[0.40048508300242247],[0],['greencircle4_5'],747142,001,2024-04-29_12h10.40.800,searchArrayTrial,2024.1.1,None,2024-04-29 12h10.46.870104 -0400,
