test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.022265200037509203,0.03955710004083812,2.0062615000642836,2.040886800037697,space,2.038453400018625,None,,665614,001,2024-05-06_16h58.06.497,creatingimagesNEW,2024.1.1,None,2024-05-06 16h58.10.919589 -0400,
,,,,,,,2.05503710010089,,,,,,,,,2.047225199989043,,,,,,,,
