test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.00384459993802011,0.022049899911507964,2.005428100004792,3.2083572999108583,space,3.2055900999112055,None,,630711,001,2024-05-06_15h46.03.994,creatingimagesNEW,2024.1.1,None,2024-05-06 15h46.08.465843 -0400,
,,,,,,,3.2218760999385267,,,,,,,,,3.211883999989368,,,,,,,,
