triangle_pos,triangle_color,pink_circle_pos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.corr,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.009330000029876828,0.016820874996483326,1.9943804999929853,4.147327000042424,space,2.1495294170454144,None,,,,,,,,,,,,,,,,,,,,,347019,001,2024-05-05_19h35.33.870,creatingimagesNEW,2024.1.4,None,2024-05-05 19h35.40.587741 -0400,
"(0, 0.25)",g,0.0,0,0,0,0,4.193226459028665,,,,,,,,,4.16405829199357,6.456183542031795,6.456194708996918,0.004632041964214295,7.461989584029652,7.461989584029652,7.461989584029652,7.461989584029652,7.461989584029652,7.461989584029652,7.461989584029652,7.461989584029652,8.379910500021651,0.008101851851851851,0.2824074074074074,1,0,0,[1],unnamed Polygon,347019,001,2024-05-05_19h35.33.870,creatingimagesNEW,2024.1.4,None,2024-05-05 19h35.40.587741 -0400,
"(0.1875, 0.1875)",p,0.0,0,1,1,17,8.387405209010467,,,,,,,,,8.38086487504188,10.649066750018392,10.649076667032205,0.003735999984201044,11.65340966702206,11.65340966702206,11.65340966702206,11.65340966702206,11.65340966702206,11.65340966702206,11.65340966702206,11.65340966702206,14.597161792044062,0.19328703703703703,0.17939814814814814,1,0,0,[1],unnamed Polygon,347019,001,2024-05-05_19h35.33.870,creatingimagesNEW,2024.1.4,None,2024-05-05 19h35.40.587741 -0400,
"(-0.25, 0)",p,0.0,0,2,2,22,14.604690500011202,,,,,,,,,14.597808666992933,16.865982584015,16.865992500039283,0.0036420829710550606,17.870749499998055,17.870749499998055,17.870749499998055,17.870749499998055,17.870749499998055,17.870749499998055,17.870749499998055,17.870749499998055,19.096880417026114,-0.22569444444444445,-0.015046296296296295,1,0,0,[1],unnamed Polygon,347019,001,2024-05-05_19h35.33.870,creatingimagesNEW,2024.1.4,None,2024-05-05 19h35.40.587741 -0400,
,,,,,,,19.10453558404697,,,,,,,,,19.09754750004504,21.3673127090442,21.367345792008564,0.00622141599887982,22.371802084031515,22.371802084031515,22.371802084031515,22.371802084031515,22.371802084031515,22.371802084031515,22.371802084031515,22.371802084031515,,,,,,,,,,,,,,,,
