triangle_pos,triangle_color,pink_circle_pos,blue_circle_pos,red_circle_pos,test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,test_trial.stopped,Actual_Trial_Instructions.started,actual_trial_intructions.started,key_resp_4.started,Actual_Trial_Instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Real_Trials.started,Real_Trials.stopped,End_Routine.started,End_Text.started,key_resp_2.started,End_Routine.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
"(-0.1875, -0.1875)",r,,0.0,"(0, 0.25)",,,,,1,47,103,29,229.1535424169997,,,,,,,,,,,,,,,,,,,,,,,,,229.14303933399788,230.821569791995,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",b,,"(-0.1875, -0.1875)",0.0,,,,,1,48,104,48,230.88142762499047,,,,,,,,,,,,,,,,,,,,,,,,,230.8238866669999,232.05437437500223,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,1,49,105,16,232.06564116699155,,,,,,,,,,,,,,,,,,,,,,,,,232.05514112499077,233.03902708399983,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",b,,"(0.1875, -0.1875)",0.0,,,,,1,50,106,54,233.0460090419947,,,,,,,,,,,,,,,,,,,,,,,,,233.03920120900148,234.41428366699256,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",r,,0.0,"(0.25, 0)",,,,,1,51,107,31,234.45253466699796,,,,,,,,,,,,,,,,,,,,,,,,,234.4151889999921,236.11909887500224,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",g,,0.0,"(0, 0.25)",,,,,1,52,108,13,236.1409891670046,,,,,,,,,,,,,,,,,,,,,,,,,236.12007083400385,238.00764675000391,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",r,,0.0,"(0.1875, -0.1875)",,,,,1,53,109,30,238.01612366699555,,,,,,,,,,,,,,,,,,,,,,,,,238.0078329169919,239.48072316699836,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",b,,0.0,0.0,,,,,1,54,110,43,239.48797870900307,,,,,,,,,,,,,,,,,,,,,,,,,239.4808869589906,241.1535819589917,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",r,,0.0,"(-0.25, 0)",,,,,1,55,111,27,241.18469712499063,,,,,,,,,,,,,,,,,,,,,,,,,241.1544047089992,243.55105737499252,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",r,,0.0,"(0.1875, 0.1875)",,,,,2,0,112,28,243.5608809999976,,,,,,,,,,,,,,,,,,,,,,,,,243.55124074999185,245.22432466699684,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",r,,0.0,"(-0.25, 0)",,,,,2,1,113,27,245.23301316700235,,,,,,,,,,,,,,,,,,,,,,,,,245.22451133400318,246.79876845900435,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",b,,"(0.25, 0)",0.0,,,,,2,2,114,55,246.8368190839974,,,,,,,,,,,,,,,,,,,,,,,,,246.80046129199036,248.20993291700142,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.25, 0)",g,,0.0,"(-0.1875, 0.1875)",,,,,2,3,115,10,248.22046187499654,,,,,,,,,,,,,,,,,,,,,,,,,248.2106995840004,250.0859049169958,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.25, 0)",r,,0.0,"(-0.1875, 0.1875)",,,,,2,4,116,26,250.094528333997,,,,,,,,,,,,,,,,,,,,,,,,,250.08608295899467,252.06007483399299,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",g,,0.0,0.0,,,,,2,5,117,0,252.07673879199137,,,,,,,,,,,,,,,,,,,,,,,,,252.06087487499462,253.34054533399467,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",g,,0.0,"(0.25, 0)",,,,,2,6,118,15,253.3485123749997,,,,,,,,,,,,,,,,,,,,,,,,,253.3414929589926,254.81237608399533,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",g,,0.0,0.0,,,,,2,7,119,1,254.81954158400185,,,,,,,,,,,,,,,,,,,,,,,,,254.81254866700328,256.1894757919945,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",r,,0.0,0.0,,,,,2,8,120,22,256.19829516699247,,,,,,,,,,,,,,,,,,,,,,,,,256.18982495900127,257.26216062500316,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",g,,0.0,0.0,,,,,2,9,121,4,257.268774458993,,,,,,,,,,,,,,,,,,,,,,,,,257.26232662500115,258.5327739170025,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",r,,0.0,0.0,,,,,2,10,122,17,258.5396370840026,,,,,,,,,,,,,,,,,,,,,,,,,258.5329415419983,259.70332779199816,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",g,,0.0,"(0.1875, -0.1875)",,,,,2,11,123,14,259.7102007920039,,,,,,,,,,,,,,,,,,,,,,,,,259.70349879199057,261.2738775839971,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",b,,"(-0.25, 0)",0.0,,,,,2,12,124,51,261.2915189589985,,,,,,,,,,,,,,,,,,,,,,,,,261.27407512499485,262.7610421249992,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",g,,0.0,"(-0.25, 0)",,,,,2,13,125,11,262.77060987499135,,,,,,,,,,,,,,,,,,,,,,,,,262.76148770899454,264.9363752089994,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",b,,0.0,0.0,,,,,2,14,126,40,264.9448927499907,,,,,,,,,,,,,,,,,,,,,,,,,264.93654658399464,266.20854091699584,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",g,,0.0,0.0,,,,,2,15,127,5,266.2159946669999,,,,,,,,,,,,,,,,,,,,,,,,,266.2087210419995,267.7913328339928,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",r,,0.0,"(0, 0.25)",,,,,2,16,128,29,267.8040654590004,,,,,,,,,,,,,,,,,,,,,,,,,267.79180399999314,269.5704455840023,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.25, 0)",b,,0.0,0.0,,,,,2,17,129,42,269.57995379199565,,,,,,,,,,,,,,,,,,,,,,,,,269.57062416699773,270.84334554200177,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.25, 0)",g,,0.0,0.0,,,,,2,18,130,2,270.85010599999805,,,,,,,,,,,,,,,,,,,,,,,,,270.8435115839966,272.41862820899405,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",b,,0.0,0.0,,,,,2,19,131,47,272.4322633339907,,,,,,,,,,,,,,,,,,,,,,,,,272.41930449999927,273.6976134169963,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",r,,0.0,0.0,,,,,2,20,132,23,273.70479799999157,,,,,,,,,,,,,,,,,,,,,,,,,273.69778154199594,274.86832283399417,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",g,,"(0.1875, -0.1875)",0.0,,,,,2,21,133,38,274.87540658400394,,,,,,,,,,,,,,,,,,,,,,,,,274.86849525000434,276.5443598749989,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",b,,0.0,0.0,,,,,2,22,134,44,276.56220366699563,,,,,,,,,,,,,,,,,,,,,,,,,276.54510874999687,277.72717520900187,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.25, 0)",g,,"(-0.1875, 0.1875)",0.0,,,,,2,23,135,34,277.73439512499317,,,,,,,,,,,,,,,,,,,,,,,,,277.7273549169913,279.2991488749976,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",g,,0.0,0.0,,,,,2,24,136,3,279.3090997919935,,,,,,,,,,,,,,,,,,,,,,,,,279.2993389589974,280.67255170899443,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",b,,0.0,0.0,,,,,2,25,137,41,280.68182487499143,,,,,,,,,,,,,,,,,,,,,,,,,280.6727174999978,282.0450237089972,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",g,,0.0,0.0,,,,,2,26,138,6,282.0522310840024,,,,,,,,,,,,,,,,,,,,,,,,,282.0451941670035,283.1156551250024,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",r,,0.0,"(0.25, 0)",,,,,2,27,139,31,283.1222930840013,,,,,,,,,,,,,,,,,,,,,,,,,283.1158255000046,284.48619833399425,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",g,,0.0,"(0, 0.25)",,,,,2,28,140,13,284.496203333998,,,,,,,,,,,,,,,,,,,,,,,,,284.48636533399986,286.06027874999563,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,2,29,141,46,286.0703471250017,,,,,,,,,,,,,,,,,,,,,,,,,286.06045437499415,287.23573904199293,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",g,,0.0,0.0,,,,,2,30,142,7,287.25472899999295,,,,,,,,,,,,,,,,,,,,,,,,,287.2390283339919,288.6306478339975,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",g,,"(0, -0.25)",0.0,,,,,2,31,143,33,288.63774741700036,,,,,,,,,,,,,,,,,,,,,,,,,288.6308384589938,290.1015964590042,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",g,,"(0, 0.25)",0.0,,,,,2,32,144,37,290.1096761249937,,,,,,,,,,,,,,,,,,,,,,,,,290.10176891699666,291.4736526249908,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",b,,"(0, 0.25)",0.0,,,,,2,33,145,53,291.486256624994,,,,,,,,,,,,,,,,,,,,,,,,,291.47441891700146,293.0533257499919,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",g,,0.0,"(0, -0.25)",,,,,2,34,146,9,293.0629448749969,,,,,,,,,,,,,,,,,,,,,,,,,293.0536903750035,294.2262206669984,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",b,,"(0.1875, 0.1875)",0.0,,,,,2,35,147,52,294.23296566700446,,,,,,,,,,,,,,,,,,,,,,,,,294.2264051249949,295.69766870899184,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",r,,0.0,"(0, -0.25)",,,,,2,36,148,25,295.70867962499324,,,,,,,,,,,,,,,,,,,,,,,,,295.6978578339913,297.6828733750008,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",r,,0.0,"(-0.1875, -0.1875)",,,,,2,37,149,24,297.69450899999356,,,,,,,,,,,,,,,,,,,,,,,,,297.6836003339995,299.0596796250029,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,2,38,150,12,299.06661987499683,,,,,,,,,,,,,,,,,,,,,,,,,299.0598562499945,300.9313048339973,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",b,,"(0.1875, -0.1875)",0.0,,,,,2,39,151,54,300.9400748749904,,,,,,,,,,,,,,,,,,,,,,,,,300.93148033399484,302.10352708399296,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,2,40,152,16,302.1103077500011,,,,,,,,,,,,,,,,,,,,,,,,,302.10369795899896,303.1728586669924,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",r,,0.0,"(0.1875, -0.1875)",,,,,2,41,153,30,303.17992708399834,,,,,,,,,,,,,,,,,,,,,,,,,303.17302891699364,304.54286741699616,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",b,,"(-0.1875, -0.1875)",0.0,,,,,2,42,154,48,304.55258804200275,,,,,,,,,,,,,,,,,,,,,,,,,304.54303575000085,305.81589533400256,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",b,,"(0, -0.25)",0.0,,,,,2,43,155,49,305.82300695899175,,,,,,,,,,,,,,,,,,,,,,,,,305.81607562499994,307.09266383400245,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",g,,"(0.25, 0)",0.0,,,,,2,44,156,39,307.10390537499916,,,,,,,,,,,,,,,,,,,,,,,,,307.0937025000021,308.473379499992,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",g,,"(-0.1875, -0.1875)",0.0,,,,,2,45,157,32,308.48569120900356,,,,,,,,,,,,,,,,,,,,,,,,,308.47422324999934,309.85785745899193,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",r,,0.0,0.0,,,,,2,46,158,19,309.86506637500133,,,,,,,,,,,,,,,,,,,,,,,,,309.8580531250045,311.6290199590003,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",g,,"(0.1875, 0.1875)",0.0,,,,,2,47,159,36,311.63945508399047,,,,,,,,,,,,,,,,,,,,,,,,,311.62933670899656,313.4348528339906,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",g,,"(-0.25, 0)",0.0,,,,,2,48,160,35,313.4485639589984,,,,,,,,,,,,,,,,,,,,,,,,,313.4355894170003,314.9124998339976,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",b,,0.0,0.0,,,,,2,49,161,43,314.9225796249957,,,,,,,,,,,,,,,,,,,,,,,,,314.91266895899025,316.0856980840035,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,2,50,162,20,316.0933719589957,,,,,,,,,,,,,,,,,,,,,,,,,316.08587850000185,317.15825941700314,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.25, 0)",b,,"(-0.1875, 0.1875)",0.0,,,,,2,51,163,50,317.1682558750035,,,,,,,,,,,,,,,,,,,,,,,,,317.1589447919978,318.4383694999997,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.25, 0)",r,,0.0,0.0,,,,,2,52,164,18,318.445291541997,,,,,,,,,,,,,,,,,,,,,,,,,318.43854662499507,319.6085477919987,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",b,,0.0,0.0,,,,,2,53,165,45,319.6153457920009,,,,,,,,,,,,,,,,,,,,,,,,,319.6087244169903,320.8786922500003,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",r,,0.0,0.0,,,,,2,54,166,21,320.88562433399784,,,,,,,,,,,,,,,,,,,,,,,,,320.8788641669962,322.248694666996,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",g,,0.0,"(-0.1875, -0.1875)",,,,,2,55,167,8,322.2557915840007,,,,,,,,,,,,,,,,,,,,,,,,,322.2488601669902,324.01886991699575,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",b,,"(0, -0.25)",0.0,,,,,3,0,168,49,324.0291256670025,,,,,,,,,,,,,,,,,,,,,,,,,324.01904408399423,325.19220212499204,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",b,,0.0,0.0,,,,,3,1,169,41,325.1990594169911,,,,,,,,,,,,,,,,,,,,,,,,,325.1923668340023,326.36245595899527,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",r,,0.0,0.0,,,,,3,2,170,21,326.36930404200393,,,,,,,,,,,,,,,,,,,,,,,,,326.3626235839911,327.5330038749962,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",b,,"(-0.1875, -0.1875)",0.0,,,,,3,3,171,48,327.54358633399534,,,,,,,,,,,,,,,,,,,,,,,,,327.5335306670022,328.80866329200217,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",g,,"(0, 0.25)",0.0,,,,,3,4,172,37,328.8205786250037,,,,,,,,,,,,,,,,,,,,,,,,,328.8090754589939,330.38477991700347,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,3,5,173,12,330.39484679199813,,,,,,,,,,,,,,,,,,,,,,,,,330.38495470899215,331.65918674999557,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",g,,0.0,0.0,,,,,3,6,174,4,331.66614066700276,,,,,,,,,,,,,,,,,,,,,,,,,331.6593529590027,333.14317929199024,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",g,,"(0, -0.25)",0.0,,,,,3,7,175,33,333.1641325419914,,,,,,,,,,,,,,,,,,,,,,,,,333.1439198750013,334.7289741669956,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",b,,"(0.25, 0)",0.0,,,,,3,8,176,55,334.7389261670032,,,,,,,,,,,,,,,,,,,,,,,,,334.7291526249901,336.4031991669908,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",b,,"(-0.25, 0)",0.0,,,,,3,9,177,51,336.41730012500193,,,,,,,,,,,,,,,,,,,,,,,,,336.40337733399065,338.08533012500266,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.25, 0)",r,,0.0,"(-0.1875, 0.1875)",,,,,3,10,178,26,338.099972416996,,,,,,,,,,,,,,,,,,,,,,,,,338.08605791699665,339.5657793749997,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, -0.1875)",b,,"(0, 0.25)",0.0,,,,,3,11,179,53,339.5814210840035,,,,,,,,,,,,,,,,,,,,,,,,,339.5661191669933,341.147618374991,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,3,12,180,16,341.1628758339939,,,,,,,,,,,,,,,,,,,,,,,,,341.1479832500045,342.22885854200285,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.1875, 0.1875)",g,,"(0.25, 0)",0.0,,,,,3,13,181,39,342.2359049999941,,,,,,,,,,,,,,,,,,,,,,,,,342.2290320000029,343.89962062500126,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",g,,"(0.1875, -0.1875)",0.0,,,,,3,14,182,38,343.9096819169936,,,,,,,,,,,,,,,,,,,,,,,,,343.8997881249961,345.77373662499303,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",r,,0.0,"(0, -0.25)",,,,,3,15,183,25,345.78415579200373,,,,,,,,,,,,,,,,,,,,,,,,,345.77390729199396,347.04768370899546,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, -0.1875)",g,,0.0,0.0,,,,,3,16,184,3,347.054522624996,,,,,,,,,,,,,,,,,,,,,,,,,347.0478497919976,348.32524462499714,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,3,17,185,46,348.33699183400313,,,,,,,,,,,,,,,,,,,,,,,,,348.3260681669926,349.80103929199686,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(-0.25, 0)",r,,0.0,0.0,,,,,3,18,186,22,349.8099592090002,,,,,,,,,,,,,,,,,,,,,,,,,349.8012155000033,351.0734460840031,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0.1875, 0.1875)",r,,0.0,0.0,,,,,3,19,187,17,351.08032591699157,,,,,,,,,,,,,,,,,,,,,,,,,351.073616624999,352.1436951249925,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
"(0, -0.25)",g,,"(0.1875, 0.1875)",0.0,,,,,3,20,188,36,352.15173866700206,,,,,,,,,,,,,,,,,,,,,,,,,352.14404937499785,353.8177998750034,,,,,,,,046602,001,2024-05-11_23h49.09.598,creatingimagesNEW,2024.1.4,None,2024-05-11 23h49.16.785318 -0400,
