thisRow.t,notes,WelcomePage.started,textWelcomeMessage.started,key_resp.started,WelcomePage.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Instructions.started,textInstructions.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,image1_1.started,greencircle1.started,greencircle2.started,greencircle3.started,greencircle4.started,greencircle5.started,greencircle6.started,greencircle7.started,greentriangle.started,mouseImage1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.014121750002232147,0.023293375001230743,0.023293375001230743,1.4608843749992957,space,1.4227192079997621,None,,,,,,,,,,,,,,,,,,055850,001,2024-04-29_12h03.02.085,searchArrayTrial,2024.1.1,None,2024-04-29 12h03.08.337366 -0400,
,,,,,,,,,1.4609466660003818,1.4979825000009441,1.4979825000009441,2.05176633299925,space,2.0404906250005297,None,,,,,,,,,,,055850,001,2024-04-29_12h03.02.085,searchArrayTrial,2024.1.1,None,2024-04-29 12h03.08.337366 -0400,
,,,,,,,,,,,,,,,,2.0518162500011385,2.0808992909987865,2.0808992909987865,2.0808992909987865,2.0808992909987865,2.0808992909987865,2.0808992909987865,2.0808992909987865,2.0808992909987865,4.975000047124922e-05,,,,,,,,
