test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,blue_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.01491390005685389,0.03408160014078021,2.000391999958083,2.0510919999796897,space,2.0467990001197904,None,,,,,,,,,979761,001,2024-05-10_12h08.15.730,creatingimagesNEW,2024.1.1,None,2024-05-10 12h08.20.260345 -0400,
,,,,,,,,,,,,,,,,,2.051117200171575,2.0666692999657243,3.0668018001597375,3.2173955000471324,space,3.2067889000754803,None,,979761,001,2024-05-10_12h08.15.730,creatingimagesNEW,2024.1.1,None,2024-05-10 12h08.20.260345 -0400,
,,,,,,,,3.2333215000107884,,,,,,,,,,,,,,,,3.2218222999945283,,,,,,,,
