test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.006390299997292459,0.02496780001092702,2.007901400094852,2.008718100027181,space,1.8676144999917597,None,,507167,001,2024-05-06_15h43.38.105,creatingimagesNEW,2024.1.1,None,2024-05-06 15h43.42.119620 -0400,
,,,,,,,2.0244313000002876,,,,,,,,,2.0123187000863254,,,,,,,,
