test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.006860599969513714,0.024968500016257167,2.008526499965228,2.377487099962309,space,2.360435999929905,None,,459565,001,2024-05-06_16h14.31.601,creatingimagesNEW,2024.1.1,None,2024-05-06 16h14.36.342608 -0400,
,,,,,,,2.391757700010203,,,,,,,,,2.3808403000002727,,,,,,,,
