test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.01621749997138977,0.03404529998078942,2.0020662000169978,2.055387599975802,space,2.046698500053026,None,,255640,001,2024-05-06_15h54.26.430,creatingimagesNEW,2024.1.1,None,2024-05-06 15h54.30.170197 -0400,
,,,,,,,2.083159300033003,,,,,,,,,2.060335500049405,,,,,,,,
