test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.01656409993302077,0.034775299951434135,2.001400899956934,2.102377099916339,space,2.0993294999934733,None,,871873,001,2024-05-06_15h45.26.282,creatingimagesNEW,2024.1.1,None,2024-05-06 15h45.31.101510 -0400,
,,,,,,,2.118138400022872,,,,,,,,,2.105966300005093,,,,,,,,
