test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,blue_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.018688700045458972,0.03615270007867366,2.003053000080399,2.020418900065124,space,2.0040266000432894,None,,,,,,,,,307516,001,2024-05-09_21h42.18.307,creatingimagesNEW,2024.1.1,None,2024-05-09 21h42.22.479173 -0400,
,,,,,,,,,,,,,,,,,2.020440599997528,2.036264599999413,3.020456700003706,3.053893700009212,space,3.0415530999889597,None,,307516,001,2024-05-09_21h42.18.307,creatingimagesNEW,2024.1.1,None,2024-05-09 21h42.22.479173 -0400,
,,,,,,,,3.06975590006914,,,,,,,,,,,,,,,,3.0579832000657916,,,,,,,,
