triangle_pos,triangle_color,pink_circle_pos,red_circle_pos,blue_circle_pos,test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,test_trial.stopped,Actual_Trial_Instructions.started,actual_trial_intructions.started,key_resp_4.started,Actual_Trial_Instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,code_attempt.started,code_attempt.stopped,End_Routine.started,End_Text.started,key_resp_2.started,End_Routine.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
"(0.25, 0)",g,0.0,,,2,0,18,2,,,,,22.34937287500361,,,,,,,,,,,,,,,,22.343009542033542,23.41059695801232,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, 0.1875)",g,0.0,,,2,1,19,1,,,,,23.417320542037487,,,,,,,,,,,,,,,,23.410754750017077,24.378907500009518,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, -0.1875)",p,0.0,,,2,2,20,3,,,,,24.38528845802648,,,,,,,,,,,,,,,,24.379074917000253,25.446212292008568,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, -0.1875)",p,0.0,,,2,3,21,4,,,,,25.452457708015572,,,,,,,,,,,,,,,,25.44636545801768,26.414129417040385,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.25, 0)",g,"(-0.1875, -0.1875)",,,2,4,22,6,,,,,26.420755583036225,,,,,,,,,,,,,,,,26.41428133303998,27.28243541700067,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",p,0.0,,,2,5,23,5,,,,,27.28881254204316,,,,,,,,,,,,,,,,27.28259270801209,28.25028945802478,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, 0.1875)",g,"(-0.25, 0)",,,2,6,24,7,,,,,28.25661870802287,,,,,,,,,,,,,,,,28.250441917043645,29.318265125039034,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, 0.25)",g,0.0,,,2,7,25,0,,,,,29.32474520802498,,,,,,,,,,,,,,,,29.318420083029196,30.486607416998595,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",g,"(0.25, 0)",,,2,8,26,8,,,,,30.492813167045824,,,,,,,,,,,,,,,,30.4867653750116,32.15477516700048,,,,,,,,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.154820333002135,32.16463375004241,33.14787141705165,33.16580966702895,space,0.01299670897424221,None,,,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, -0.1875)",b,,0.0,0.0,,,,,0,0,0,45,33.2084097500192,,,,,,,,,,,,,,,,,,,,,,,,,33.19950741704088,34.571411875018384,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",g,,0.0,0.0,,,,,0,1,1,6,34.58061087504029,,,,,,,,,,,,,,,,,,,,,,,,,34.57161470805295,35.64404441701481,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",g,,0.0,"(0.1875, -0.1875)",,,,,0,2,2,38,35.651132167025935,,,,,,,,,,,,,,,,,,,,,,,,,35.644220417016186,37.017387708008755,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.25, 0)",g,,0.0,"(-0.1875, 0.1875)",,,,,0,3,3,34,37.024282167025376,,,,,,,,,,,,,,,,,,,,,,,,,37.01757808303228,38.18612666701665,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, 0.1875)",g,,0.0,"(0.25, 0)",,,,,0,4,4,39,38.192977917031385,,,,,,,,,,,,,,,,,,,,,,,,,38.186294292041566,39.55660783301573,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, -0.1875)",b,,0.0,0.0,,,,,0,5,5,43,39.56382375000976,,,,,,,,,,,,,,,,,,,,,,,,,39.55682295805309,40.625360667007044,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, -0.1875)",g,,0.0,0.0,,,,,0,6,6,5,40.63218370801769,,,,,,,,,,,,,,,,,,,,,,,,,40.625517792010214,41.895115125051234,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, -0.1875)",b,,0.0,"(0, 0.25)",,,,,0,7,7,53,41.90185141703114,,,,,,,,,,,,,,,,,,,,,,,,,41.89526708301855,43.26455525000347,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, 0.25)",b,,0.0,0.0,,,,,0,8,8,40,43.27140641701408,,,,,,,,,,,,,,,,,,,,,,,,,43.26471508300165,44.33351608301746,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
None,None,,None,None,,,,,0,9,9,58,44.34032375004608,,,,,,,,,,,,,,,,,,,,,,,,,44.33367425005417,44.600702583033126,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,0,10,10,20,44.606982542027254,,,,,,,,,,,,,,,,,,,,,,,,,44.60089083301136,45.667796042049304,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.25, 0)",g,,"(-0.1875, 0.1875)",0.0,,,,,0,11,11,10,45.674580250051804,,,,,,,,,,,,,,,,,,,,,,,,,45.66794383304659,46.83642616705038,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.25, 0)",b,,0.0,"(-0.1875, 0.1875)",,,,,0,12,12,50,46.8428624580265,,,,,,,,,,,,,,,,,,,,,,,,,46.8365764170303,47.90528050001012,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",r,,"(0.1875, -0.1875)",0.0,,,,,0,13,13,30,47.91214775003027,,,,,,,,,,,,,,,,,,,,,,,,,47.90542579203611,48.93756604200462,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, -0.1875)",g,,"(0, 0.25)",0.0,,,,,0,14,14,13,48.94452295801602,,,,,,,,,,,,,,,,,,,,,,,,,48.93772012501722,50.3062326250365,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, 0.1875)",g,,0.0,0.0,,,,,0,15,15,1,50.31319241703022,,,,,,,,,,,,,,,,,,,,,,,,,50.30638733302476,51.37460825004382,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, 0.25)",g,,0.0,0.0,,,,,0,16,16,0,51.38109866704326,,,,,,,,,,,,,,,,,,,,,,,,,51.37476479203906,52.84366154205054,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, -0.1875)",g,,0.0,"(-0.25, 0)",,,,,0,17,17,35,52.853008583013434,,,,,,,,,,,,,,,,,,,,,,,,,52.84381545800716,54.215271417051554,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, 0.25)",r,,"(-0.1875, -0.1875)",0.0,,,,,0,18,18,24,54.22513133304892,,,,,,,,,,,,,,,,,,,,,,,,,54.21544775000075,55.48858766700141,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,0,19,19,46,55.495442958024796,,,,,,,,,,,,,,,,,,,,,,,,,55.48874420800712,56.6590715420316,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, -0.1875)",g,,"(-0.25, 0)",0.0,,,,,0,20,20,11,56.66572387504857,,,,,,,,,,,,,,,,,,,,,,,,,56.65922858304111,58.02911420800956,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, 0.1875)",b,,0.0,0.0,,,,,0,21,21,41,58.03834420803469,,,,,,,,,,,,,,,,,,,,,,,,,58.02927412500139,59.4019173750421,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, 0.1875)",b,,0.0,0.0,,,,,0,22,22,47,59.408851792046335,,,,,,,,,,,,,,,,,,,,,,,,,59.40207812504377,60.57257254200522,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, -0.25)",g,,0.0,0.0,,,,,0,23,23,4,60.57958004204556,,,,,,,,,,,,,,,,,,,,,,,,,60.57274591701571,61.642962583049666,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, -0.25)",b,,0.0,0.0,,,,,0,24,24,44,61.64955766702769,,,,,,,,,,,,,,,,,,,,,,,,,61.64312500000233,62.81305654201424,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.25, 0)",r,,"(-0.1875, 0.1875)",0.0,,,,,0,25,25,26,62.82001887500519,,,,,,,,,,,,,,,,,,,,,,,,,62.81322141701821,64.18376416701358,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, -0.1875)",r,,0.0,0.0,,,,,0,26,26,19,64.1909571250435,,,,,,,,,,,,,,,,,,,,,,,,,64.1839200000395,65.45529150002403,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, 0.25)",b,,0.0,"(-0.1875, -0.1875)",,,,,0,27,27,48,65.46234137500869,,,,,,,,,,,,,,,,,,,,,,,,,65.45546579203801,66.42610541702015,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, -0.1875)",r,,"(0, 0.25)",0.0,,,,,0,28,28,29,66.4327537920326,,,,,,,,,,,,,,,,,,,,,,,,,66.42626762500731,67.59601279202616,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
None,None,,None,None,,,,,0,29,29,62,67.60295629204484,,,,,,,,,,,,,,,,,,,,,,,,,67.59616716700839,67.86552308301907,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.25, 0)",g,,0.0,0.0,,,,,0,30,30,2,67.87185370799853,,,,,,,,,,,,,,,,,,,,,,,,,67.86573487502756,69.03453137504403,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, -0.25)",g,,"(0.1875, 0.1875)",0.0,,,,,0,31,31,12,69.04137737501878,,,,,,,,,,,,,,,,,,,,,,,,,69.03469075000612,70.20512612501625,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",g,,"(0.1875, -0.1875)",0.0,,,,,0,32,32,14,70.2119820000371,,,,,,,,,,,,,,,,,,,,,,,,,70.20530483301263,71.27519891702104,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
None,None,,None,None,,,,,0,33,33,59,71.28201970801456,,,,,,,,,,,,,,,,,,,,,,,,,71.27534512500279,71.54499233304523,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
None,None,,None,None,,,,,0,34,34,56,71.55129970802227,,,,,,,,,,,,,,,,,,,,,,,,,71.545203375048,71.81325483304681,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, 0.25)",g,,"(-0.1875, -0.1875)",0.0,,,,,0,35,35,8,71.81944099999964,,,,,,,,,,,,,,,,,,,,,,,,,71.81343945802655,72.78222279204056,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, 0.1875)",r,,0.0,0.0,,,,,0,36,36,17,72.78894300002139,,,,,,,,,,,,,,,,,,,,,,,,,72.7824222080526,73.75161879201187,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, 0.1875)",g,,"(0.25, 0)",0.0,,,,,0,37,37,15,73.75819870800478,,,,,,,,,,,,,,,,,,,,,,,,,73.7517746250378,75.1214250420453,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",b,,0.0,"(0.1875, -0.1875)",,,,,0,38,38,54,75.1307461670367,,,,,,,,,,,,,,,,,,,,,,,,,75.12158970802557,76.19487958302489,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, 0.1875)",r,,0.0,0.0,,,,,0,39,39,23,76.20176754205022,,,,,,,,,,,,,,,,,,,,,,,,,76.19504579203203,77.46475541702239,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.25, 0)",b,,0.0,0.0,,,,,0,40,40,42,77.47164508304559,,,,,,,,,,,,,,,,,,,,,,,,,77.46491116704419,78.73585016705329,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, -0.25)",r,,"(0.1875, 0.1875)",0.0,,,,,0,41,41,28,78.74281566700665,,,,,,,,,,,,,,,,,,,,,,,,,78.73601691704243,79.80609679204645,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, -0.1875)",r,,"(-0.25, 0)",0.0,,,,,0,42,42,27,79.81286950001959,,,,,,,,,,,,,,,,,,,,,,,,,79.8062606670428,80.97628983302275,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, 0.1875)",r,,"(0.25, 0)",0.0,,,,,0,43,43,31,80.9830615830142,,,,,,,,,,,,,,,,,,,,,,,,,80.97645012504654,82.04877629200928,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, 0.1875)",g,,0.0,0.0,,,,,0,44,44,7,82.05561462504556,,,,,,,,,,,,,,,,,,,,,,,,,82.04894187505124,83.11879029200645,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, 0.1875)",g,,0.0,"(0, -0.25)",,,,,0,45,45,33,83.12551954202354,,,,,,,,,,,,,,,,,,,,,,,,,83.11895250005182,84.2893573330366,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,0,46,46,16,84.2961173329968,,,,,,,,,,,,,,,,,,,,,,,,,84.28951554204104,85.7603356250329,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,0,47,47,36,85.76962037500925,,,,,,,,,,,,,,,,,,,,,,,,,85.76050533301895,87.13446558301803,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
None,None,,None,None,,,,,0,48,48,57,87.14154650003184,,,,,,,,,,,,,,,,,,,,,,,,,87.13462095800787,87.40465712500736,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.25, 0)",r,,0.0,0.0,,,,,0,49,49,18,87.41531075001694,,,,,,,,,,,,,,,,,,,,,,,,,87.40486220800085,88.97854920802638,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, -0.1875)",b,,0.0,"(-0.25, 0)",,,,,0,50,50,51,88.98784020805033,,,,,,,,,,,,,,,,,,,,,,,,,88.97870575002162,90.65243320801528,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, 0.1875)",r,,"(0, -0.25)",0.0,,,,,0,51,51,25,90.66190649999771,,,,,,,,,,,,,,,,,,,,,,,,,90.65259650000371,92.02629279199755,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, -0.25)",b,,0.0,"(0.1875, 0.1875)",,,,,0,52,52,52,92.0334527080413,,,,,,,,,,,,,,,,,,,,,,,,,92.02645437500905,93.2970912080491,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, -0.1875)",g,,0.0,"(0, 0.25)",,,,,0,53,53,37,93.3040978750214,,,,,,,,,,,,,,,,,,,,,,,,,93.29725050000707,94.56777650001459,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, 0.1875)",g,,"(0, -0.25)",0.0,,,,,0,54,54,9,94.57483875000617,,,,,,,,,,,,,,,,,,,,,,,,,94.56793450005352,95.83868391701253,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
