test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,blue_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.012625500094145536,0.03151090000756085,2.014224600046873,2.014890400110744,space,1.9288698000600561,None,,,,,,,,,681586,001,2024-05-09_21h28.02.424,creatingimagesNEW,2024.1.1,None,2024-05-09 21h28.06.797343 -0400,
,,,,,,,,,,,,,,,,,2.014911700040102,2.031301600043662,3.014310900005512,3.2485679000383243,space,3.238824100000784,None,,681586,001,2024-05-09_21h28.02.424,creatingimagesNEW,2024.1.1,None,2024-05-09 21h28.06.797343 -0400,
,,,,,,,,3.264170700102113,,,,,,,,,,,,,,,,3.252666400047019,,,,,,,,
