test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,blue_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.01678980002179742,0.035521999932825565,2.0024457999970764,2.1536400999175385,space,2.1440855999244377,None,,,,,,,,,346342,001,2024-05-09_21h24.55.246,creatingimagesNEW,2024.1.1,None,2024-05-09 21h24.58.916661 -0400,
,,,,,,,,,,,,,,,,,2.1536709999199957,2.1692106999689713,3.169071799959056,3.1700181999476627,space,3.1488379000220448,None,,346342,001,2024-05-09_21h24.55.246,creatingimagesNEW,2024.1.1,None,2024-05-09 21h24.58.916661 -0400,
,,,,,,,,3.185540599981323,,,,,,,,,,,,,,,,3.17421809991356,,,,,,,,
