triangle_pos,triangle_color,pink_circle_pos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.corr,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.023271707992535084,0.03445108298910782,1.9961368329823017,5.66689408296952,space,3.6454435419873334,None,,,,,,,,,,,,,,,,,,,,,366406,001,2024-05-05_20h10.51.905,creatingimagesNEW,2024.1.4,None,2024-05-05 20h10.58.769441 -0400,
"(0.1875, -0.1875)",g,"(0.25, 0)",0,0,0,11,5.749573124980088,,,,,,,,,5.704723790986463,8.01362058299128,8.013632207992487,0.005519583995919675,9.010975082986988,9.010975082986988,9.010975082986988,9.010975082986988,9.010975082986988,9.010975082986988,9.010975082986988,9.010975082986988,10.407175957981963,0.1875,-0.18518518518518517,1,0,0,[1],unnamed Polygon,366406,001,2024-05-05_20h10.51.905,creatingimagesNEW,2024.1.4,None,2024-05-05 20h10.58.769441 -0400,
,,,,,,,10.418333999987226,,,,,,,,,10.408129457966425,12.679633332998492,12.679647624958307,0.003729333053342998,13.678839750005864,13.678839750005864,13.678839750005864,13.678839750005864,13.678839750005864,13.678839750005864,13.678839750005864,13.678839750005864,,,,,,,,,,,,,,,,
