trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.01835837500402704,0.026890709006693214,1.9949671670328826,4.8809630000032485,space,2.8577639169525355,None,,,,,,,,,,,,,011967,001,2024-05-05_18h00.40.814,creatingimagesNEW,2024.1.4,None,2024-05-05 18h00.49.832861 -0400,
,,,,,,,4.9637593340012245,,,,,,,,,4.925327208999079,4.940147084009368,4.940158000041265,0.005450542026665062,5.942718209000304,5.942718209000304,5.942718209000304,5.942718209000304,5.942718209000304,5.942718209000304,5.942718209000304,5.942718209000304,,,,,,,,
