triangle_pos,triangle_color,pink_circle_pos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,fixation.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.corr,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.0014924999559298158,0.004089899943210185,0.004089899943210185,1.0561185999540612,space,1.0466231999453157,None,,,,,,,,,,,,,,,,,,,,,969436,001,2024-05-04_21h40.29.556,creatingimagesNEW,2024.1.1,None,2024-05-04 21h40.35.650047 -0400,
"(0, 0.25)",g,0.0,0,0,0,0,1.0702300999546424,,,,,,,,,1.0620327999349684,1.0702300999546424,0.008411300019361079,2.0709787999512628,2.0709787999512628,2.0709787999512628,2.0709787999512628,2.0709787999512628,2.0709787999512628,2.0709787999512628,2.0709787999512628,2.0709787999512628,4.07213529990986,0.011111111111111112,0.23333333333333334,1,0,0,[1],triangle1,969436,001,2024-05-04_21h40.29.556,creatingimagesNEW,2024.1.1,None,2024-05-04 21h40.35.650047 -0400,
"(0.1875, -0.1875)",p,0.0,0,1,1,19,4.087427599937655,,,,,,,,,4.072817999986,4.087427599937655,0.00255279999691993,5.087866099900566,5.087866099900566,5.087866099900566,5.087866099900566,5.087866099900566,5.087866099900566,5.087866099900566,5.087866099900566,5.087866099900566,6.455258999951184,0.18703703703703703,-0.20462962962962963,1,0,0,[1],triangle1,969436,001,2024-05-04_21h40.29.556,creatingimagesNEW,2024.1.1,None,2024-05-04 21h40.35.650047 -0400,
"(-0.1875, 0.1875)",g,0.0,0,2,2,7,6.470664999913424,,,,,,,,,6.455729499924928,6.470664999913424,0.0027869000332430005,7.470960999955423,7.470960999955423,7.470960999955423,7.470960999955423,7.470960999955423,7.470960999955423,7.470960999955423,7.470960999955423,7.470960999955423,10.689375299960375,-0.175,0.16944444444444445,1,0,0,[1],triangle1,969436,001,2024-05-04_21h40.29.556,creatingimagesNEW,2024.1.1,None,2024-05-04 21h40.35.650047 -0400,
"(-0.25, 0)",g,"(0.1875, -0.1875)",0,3,3,14,10.704278499935754,,,,,,,,,10.690284699900076,10.704278499935754,0.005573000060394406,11.704275899915956,11.704275899915956,11.704275899915956,11.704275899915956,11.704275899915956,11.704275899915956,11.704275899915956,11.704275899915956,11.704275899915956,12.905219299951568,-0.22685185185185186,-0.041666666666666664,1,0,0,[1],triangle1,969436,001,2024-05-04_21h40.29.556,creatingimagesNEW,2024.1.1,None,2024-05-04 21h40.35.650047 -0400,
,,,,,,,12.920538199949078,,,,,,,,,12.905660899938084,12.920538199949078,0.002580000087618828,13.90448899997864,13.90448899997864,13.90448899997864,13.90448899997864,13.90448899997864,13.90448899997864,13.90448899997864,13.90448899997864,13.921457799966447,,,,,,,,,,,,,,,,
