test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,test_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.00796650000847876,0.02592939999885857,2.0098904999904335,2.1626981999725103,space,2.150619599968195,None,,015265,001,2024-05-06_16h30.28.907,creatingimagesNEW,2024.1.1,None,2024-05-06 16h30.33.179615 -0400,
,,,,,,,2.1759012000402436,,,,,,,,,2.166304299957119,,,,,,,,
