trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,fixation_2.started,fixation_2.stopped,trial.started,mouse.started,circle1.started,circle2.started,circle3.started,circle4.started,circle5.started,circle6.started,circle7.started,triangle1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.019854874990414828,0.03394258295884356,2.007669416954741,2.0084752919501625,space,1.2105421250453219,None,,,,,,,,,,,,,238649,001,2024-05-05_19h12.48.383,creatingimagesNEW,2024.1.4,None,2024-05-05 19h12.53.237440 -0400,
,,,,,,,2.0597536669811234,,,,,,,,,2.03380237496458,2.0488824579515494,2.0488974999752827,0.0053025420056656,3.041572541987989,3.041572541987989,3.041572541987989,3.041572541987989,3.041572541987989,3.041572541987989,3.041572541987989,3.041572541987989,,,,,,,,
