trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,triangle_pos,triangle_color,pink_circle_pos,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.02303070802008733,0.033029665995854884,1.9902939579915255,2.3333020000136457,space,0.3131342090200633,None,,785132,001,2024-05-05_17h43.10.979,creatingimagesNEW,2024.1.4,None,2024-05-05 17h43.18.777391 -0400,
,,,,,,,,,,,,,,,,2.3503069159924053,,,,,,,,
