triangle_pos,triangle_color,pink_circle_pos,red_circle_pos,blue_circle_pos,test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,test_trial.stopped,Actual_Trial_Instructions.started,actual_trial_intructions.started,key_resp_4.started,Actual_Trial_Instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,code_attempt.started,code_attempt.stopped,End_Routine.started,End_Text.started,key_resp_2.started,End_Routine.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
"(0, 0.25)",g,0.0,,,1,1,10,0,,,,,17.89746379200369,,,,,,,,,,,,,,,,17.890769625024404,18.85892608301947,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",g,"(-0.25, 0)",,,1,2,11,7,,,,,18.86678383301478,,,,,,,,,,,,,,,,18.859174167038873,19.84037679200992,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, -0.1875)",p,0.0,,,1,3,12,4,,,,,19.847636333026458,,,,,,,,,,,,,,,,19.840595707995817,20.8310082500102,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",p,0.0,,,1,4,13,5,,,,,20.848456375009846,,,,,,,,,,,,,,,,20.834605125011876,21.825175292033236,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, 0.1875)",g,0.0,,,1,5,14,1,,,,,21.846323500038125,,,,,,,,,,,,,,,,21.82704216701677,22.819039000023622,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",g,"(-0.1875, -0.1875)",,,1,6,15,6,,,,,22.843241500027943,,,,,,,,,,,,,,,,22.82074191700667,23.9101732079871,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",g,0.0,,,1,7,16,2,,,,,23.917107167013455,,,,,,,,,,,,,,,,23.910335167020094,24.982937499997206,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",p,0.0,,,1,8,17,3,,,,,24.98996191698825,,,,,,,,,,,,,,,,24.98311841703253,25.952429833007045,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",p,0.0,,,2,0,18,5,,,,,25.959092917037196,,,,,,,,,,,,,,,,25.95260783302365,26.921457791991998,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, 0.1875)",g,0.0,,,2,1,19,1,,,,,26.928476125001907,,,,,,,,,,,,,,,,26.921756167022977,27.990804583008867,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",g,"(-0.1875, -0.1875)",,,2,2,20,6,,,,,27.997615166998003,,,,,,,,,,,,,,,,27.99096704198746,28.96150575001957,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",g,"(-0.25, 0)",,,2,3,21,7,,,,,28.968197958020028,,,,,,,,,,,,,,,,28.96166979201371,30.030526333022863,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",g,"(0.25, 0)",,,2,4,22,8,,,,,30.03717583301477,,,,,,,,,,,,,,,,30.030688375001773,31.099357667029835,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",p,0.0,,,2,5,23,3,,,,,31.106121457996778,,,,,,,,,,,,,,,,31.09951974998694,32.16832004202297,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, 0.25)",g,0.0,,,2,6,24,0,,,,,32.17506408301415,,,,,,,,,,,,,,,,32.168485583039,33.240693625004496,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, -0.1875)",p,0.0,,,2,7,25,4,,,,,33.24737316701794,,,,,,,,,,,,,,,,33.24086175003322,34.30964379198849,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",g,0.0,,,2,8,26,2,,,,,34.316618916986044,,,,,,,,,,,,,,,,34.30981587502174,35.37889600003837,,,,,,,,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.379040667030495,35.397496166988276,36.37065412499942,38.60062412498519,space,2.2241126670269296,None,,,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",b,,0.0,0.0,,,,,0,0,0,43,38.684051332995296,,,,,,,,,,,,,,,,,,,,,,,,,38.67191537498729,39.94665783300297,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",b,,0.0,"(0.1875, -0.1875)",,,,,0,1,1,54,39.95372179202968,,,,,,,,,,,,,,,,,,,,,,,,,39.946845833037514,41.31655558303464,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",g,,0.0,"(0.1875, -0.1875)",,,,,0,2,2,38,41.32335395802511,,,,,,,,,,,,,,,,,,,,,,,,,41.31671287503559,42.48622416699072,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",r,,0.0,0.0,,,,,0,3,3,22,42.493224667035975,,,,,,,,,,,,,,,,,,,,,,,,,42.48638362501515,43.656224208010826,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, 0.1875)",g,,"(0, -0.25)",0.0,,,,,0,4,4,9,43.663114416995086,,,,,,,,,,,,,,,,,,,,,,,,,43.656389500014484,44.92702724999981,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",b,,0.0,"(-0.1875, 0.1875)",,,,,0,5,5,50,44.934167750005145,,,,,,,,,,,,,,,,,,,,,,,,,44.92718604201218,46.29704979201779,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",g,,0.0,"(0.25, 0)",,,,,0,6,6,39,46.30399920803029,,,,,,,,,,,,,,,,,,,,,,,,,46.2972068330273,47.768130625016056,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, 0.25)",g,,"(-0.1875, -0.1875)",0.0,,,,,0,7,7,8,47.781015791988466,,,,,,,,,,,,,,,,,,,,,,,,,47.76829187502153,49.24211450002622,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",g,,"(-0.1875, 0.1875)",0.0,,,,,0,8,8,10,49.249212499998976,,,,,,,,,,,,,,,,,,,,,,,,,49.24227566702757,50.91293258301448,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",r,,0.0,0.0,,,,,0,9,9,19,50.92398154200055,,,,,,,,,,,,,,,,,,,,,,,,,50.91309479199117,52.48807887500152,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,0,10,10,16,52.50198866700521,,,,,,,,,,,,,,,,,,,,,,,,,52.48828054202022,53.566518208011985,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",b,,0.0,"(-0.25, 0)",,,,,0,11,11,51,53.58138004201464,,,,,,,,,,,,,,,,,,,,,,,,,53.5675216250238,55.15010508301202,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",b,,0.0,"(0.25, 0)",,,,,0,12,12,55,55.17242741701193,,,,,,,,,,,,,,,,,,,,,,,,,55.15078625001479,56.64205875003245,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",g,,0.0,0.0,,,,,0,13,13,6,56.65155029203743,,,,,,,,,,,,,,,,,,,,,,,,,56.64222029200755,58.016041000024416,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",g,,0.0,0.0,,,,,0,14,14,3,58.02326829201775,,,,,,,,,,,,,,,,,,,,,,,,,58.01620316703338,59.386395832989365,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, 0.25)",b,,0.0,0.0,,,,,0,15,15,40,59.39358983299462,,,,,,,,,,,,,,,,,,,,,,,,,59.38655595801538,60.75728416698985,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",g,,0.0,0.0,,,,,0,16,16,2,60.76688820798881,,,,,,,,,,,,,,,,,,,,,,,,,60.75744300003862,61.930901666986756,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, -0.25)",b,,0.0,"(0.1875, 0.1875)",,,,,0,17,17,52,61.93780633300776,,,,,,,,,,,,,,,,,,,,,,,,,61.93106270802673,63.201176375034265,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, 0.1875)",r,,0.0,0.0,,,,,0,18,18,17,63.20796245802194,,,,,,,,,,,,,,,,,,,,,,,,,63.20135012501851,64.4719982080278,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",b,,0.0,0.0,,,,,0,19,19,42,64.47998837503837,,,,,,,,,,,,,,,,,,,,,,,,,64.47229345800588,65.74421545799123,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",g,,0.0,"(-0.1875, 0.1875)",,,,,0,20,20,34,65.75116362498375,,,,,,,,,,,,,,,,,,,,,,,,,65.74438525002915,67.21430529200006,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, -0.1875)",b,,0.0,0.0,,,,,0,21,21,45,67.22396754199872,,,,,,,,,,,,,,,,,,,,,,,,,67.2144635830191,68.38826120801969,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",r,,"(-0.25, 0)",0.0,,,,,0,22,22,27,68.39502404199447,,,,,,,,,,,,,,,,,,,,,,,,,68.38841754203895,69.55789545801235,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",r,,"(0.25, 0)",0.0,,,,,0,23,23,31,69.5649370829924,,,,,,,,,,,,,,,,,,,,,,,,,69.55805579200387,70.72826187498868,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",g,,"(-0.25, 0)",0.0,,,,,0,24,24,11,70.73496937501477,,,,,,,,,,,,,,,,,,,,,,,,,70.72843320801621,72.49844054202549,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",g,,0.0,0.0,,,,,0,25,25,7,72.50829687499208,,,,,,,,,,,,,,,,,,,,,,,,,72.49858945800224,73.57161425001686,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, 0.1875)",g,,0.0,0.0,,,,,0,26,26,1,73.5781492079841,,,,,,,,,,,,,,,,,,,,,,,,,73.57177375000902,75.041991917009,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",r,,0.0,0.0,,,,,0,27,27,18,75.05182437499752,,,,,,,,,,,,,,,,,,,,,,,,,75.04216337500839,76.01460012502503,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",r,,"(0.1875, -0.1875)",0.0,,,,,0,28,28,30,76.02150812500622,,,,,,,,,,,,,,,,,,,,,,,,,76.01475258299615,77.78497212502407,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, 0.25)",g,,0.0,"(-0.1875, -0.1875)",,,,,0,29,29,32,77.7949939580285,,,,,,,,,,,,,,,,,,,,,,,,,77.78512620803667,78.95973254198907,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, 0.1875)",r,,"(0, -0.25)",0.0,,,,,0,30,30,25,78.96665524999844,,,,,,,,,,,,,,,,,,,,,,,,,78.95989920798456,80.22997120802756,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.25, 0)",r,,"(-0.1875, 0.1875)",0.0,,,,,0,31,31,26,80.2369007919915,,,,,,,,,,,,,,,,,,,,,,,,,80.23013633303344,82.10072595800739,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",g,,"(0.25, 0)",0.0,,,,,0,32,32,15,82.11093204200733,,,,,,,,,,,,,,,,,,,,,,,,,82.10088199999882,83.67394941701787,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, 0.25)",g,,0.0,0.0,,,,,0,33,33,0,83.68396416702308,,,,,,,,,,,,,,,,,,,,,,,,,83.67410195799312,84.84752183302771,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, -0.25)",b,,0.0,0.0,,,,,0,34,34,44,84.85415775002912,,,,,,,,,,,,,,,,,,,,,,,,,84.84767812502105,86.01844304200495,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, -0.1875)",g,,0.0,"(0, 0.25)",,,,,0,35,35,37,86.02701495803194,,,,,,,,,,,,,,,,,,,,,,,,,86.01878675003536,87.59918383299373,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, -0.25)",g,,"(0.1875, 0.1875)",0.0,,,,,0,36,36,12,87.6204397919937,,,,,,,,,,,,,,,,,,,,,,,,,87.60219537501689,89.09442804200808,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, -0.1875)",r,,"(0, 0.25)",0.0,,,,,0,37,37,29,89.12366949999705,,,,,,,,,,,,,,,,,,,,,,,,,89.09533183299936,90.69191724999109,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, 0.1875)",b,,0.0,"(0, -0.25)",,,,,0,38,38,49,90.70786183298333,,,,,,,,,,,,,,,,,,,,,,,,,90.69268458301667,91.77162262500497,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,0,39,39,20,91.77942695800448,,,,,,,,,,,,,,,,,,,,,,,,,91.77179324999452,93.04270683298819,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,0,40,40,36,93.04976829199586,,,,,,,,,,,,,,,,,,,,,,,,,93.04289370798506,94.81417883303948,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, -0.1875)",r,,0.0,0.0,,,,,0,41,41,21,94.82480308302911,,,,,,,,,,,,,,,,,,,,,,,,,94.81434516701847,96.1884760420071,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, -0.1875)",b,,0.0,"(0, 0.25)",,,,,0,42,42,53,96.19574141700286,,,,,,,,,,,,,,,,,,,,,,,,,96.18865383299999,98.26305366703309,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",r,,0.0,0.0,,,,,0,43,43,23,98.27360587503063,,,,,,,,,,,,,,,,,,,,,,,,,98.26350320799975,99.63674137502676,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",g,,"(0.1875, -0.1875)",0.0,,,,,0,44,44,14,99.64382887503598,,,,,,,,,,,,,,,,,,,,,,,,,99.63689958298346,101.70860070799245,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, -0.25)",g,,0.0,0.0,,,,,0,45,45,4,101.71854645799613,,,,,,,,,,,,,,,,,,,,,,,,,101.70875745802186,103.28224195801886,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, 0.1875)",b,,0.0,0.0,,,,,0,46,46,47,103.29304291703738,,,,,,,,,,,,,,,,,,,,,,,,,103.28240754199214,104.65604270802578,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, -0.1875)",g,,0.0,"(-0.25, 0)",,,,,0,47,47,35,104.66325637500267,,,,,,,,,,,,,,,,,,,,,,,,,104.65619950002292,106.42938029201468,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.1875, -0.1875)",g,,0.0,0.0,,,,,0,48,48,5,106.43875545798801,,,,,,,,,,,,,,,,,,,,,,,,,106.42954812501557,107.70155804202659,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, -0.25)",r,,"(0.1875, 0.1875)",0.0,,,,,0,49,49,28,107.70834350003861,,,,,,,,,,,,,,,,,,,,,,,,,107.70171341701644,109.571727750008,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0.1875, 0.1875)",b,,0.0,0.0,,,,,0,50,50,41,109.58169929200085,,,,,,,,,,,,,,,,,,,,,,,,,109.5718912500306,110.84484199999133,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,0,51,51,46,110.85200966702541,,,,,,,,,,,,,,,,,,,,,,,,,110.84499804198276,112.5153035420226,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, 0.25)",r,,"(-0.1875, -0.1875)",0.0,,,,,0,52,52,24,112.52490645798389,,,,,,,,,,,,,,,,,,,,,,,,,112.51545804203488,113.788196916983,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
"(0, 0.25)",b,,0.0,"(-0.1875, -0.1875)",,,,,0,53,53,48,113.79507708299207,,,,,,,,,,,,,,,,,,,,,,,,,113.78834991698386,115.15793433302315,,,,,,,,214929,001,2024-05-08_22h10.26.196,creatingimagesNEW,2024.1.4,None,2024-05-08 22h10.34.508969 -0400,
